Student_ID,Student_Name,Study_Hours,Attendance,Assignment_Score,Final_Marks,Result
3512,Douglas Rose,3,70,45,51,Fail
3513,Alan Martin,6,97,92,75,Pass
3514,Cheryl Gross,8,50,57,61,Pass
3515,Michael Freeman,1,85,71,54,Fail
3516,Jennifer Hoffman,1,99,99,71,Pass
3517,Kyle Johnson,2,57,81,58,Fail
3518,Stacey Murray,6,97,86,83,Pass
3519,Frank Johnston II,9,70,70,83,Pass
3520,Erik Andersen,4,92,95,84,Pass
3521,Amy Murphy,3,70,93,61,Pass
3522,Tammy Johnson,8,76,50,66,Pass
3523,Julian Hanson,10,68,65,67,Pass
3524,Alicia Brown,9,72,67,70,Pass
3525,Mary Fisher,5,100,66,61,Pass
3526,Holly Floyd,9,99,58,72,Pass
3527,Anthony Rose,2,100,96,81,Pass
3528,Stephanie Edwards,3,92,84,74,Pass
3529,Nicole Cannon,7,84,66,76,Pass
3530,Robert Miller,7,89,98,93,Pass
3531,Kevin Chang,6,100,59,75,Pass
3532,Christopher Parsons,6,91,42,62,Pass
3533,Anthony Jensen,2,97,55,54,Fail
3534,Vincent Rios,10,54,78,86,Pass
3535,Lisa Austin,6,90,83,85,Pass
3536,Michelle Whitney,4,57,68,55,Fail
3537,Lauren Hutchinson,3,60,54,52,Fail
3538,Andrea Gillespie,2,65,69,39,Fail
3539,Steve Espinoza,1,88,79,65,Pass
3540,Todd Bryant,5,96,94,79,Pass
3541,Alexandra Martin,2,73,88,77,Pass
3542,Gregory Rosario,2,70,40,49,Fail
3543,Amanda Paul,7,72,68,60,Pass
3544,Tyler Anderson,8,98,92,87,Pass
3545,Bradley Hensley,10,87,69,84,Pass
3546,Nathan Marshall,8,96,79,84,Pass
3547,Christopher Moon Jr.,4,57,85,63,Pass
3548,Renee Parker,1,56,71,53,Fail
3549,Betty Powell,7,51,49,53,Fail
3550,Brandon Warren,1,79,66,53,Fail
3551,Phillip Garcia,4,62,90,74,Pass
3552,William James,8,72,47,72,Pass
3553,Nicholas Lowe,2,78,90,70,Pass
3554,Michael Cruz,6,87,75,72,Pass
3555,Loretta Webb,6,86,81,73,Pass
3556,Cody Marsh,9,69,94,85,Pass
3557,Carolyn Casey,5,82,74,69,Pass
3558,Rebekah Maxwell,10,78,75,83,Pass
3559,Sandra Reid,4,99,87,79,Pass
3560,Joseph Vaughn,5,64,95,74,Pass
3561,Gerald Gardner,10,72,75,83,Pass
3562,Alicia Fernandez,5,91,64,66,Pass
3563,Elizabeth Robertson,8,52,59,57,Fail
3564,Antonio Adams,10,86,100,99,Pass
3565,Pamela Snow,8,78,91,84,Pass
3566,Michael Le,2,94,84,70,Pass
3567,Andrew Jackson,7,57,92,77,Pass
3568,Daniel Parsons,8,71,56,58,Fail
3569,Emily Rodriguez,6,78,62,75,Pass
3570,Daniel Hatfield,5,51,64,53,Fail
3571,Tyler Huerta,9,90,87,96,Pass
3572,Meredith Long,3,98,99,80,Pass
3573,Mrs. Ashley Christian,10,99,96,93,Pass
3574,Michael Golden,4,94,88,72,Pass
3575,Jessica Gates,9,50,70,67,Pass
3576,Gina Graham,6,93,45,61,Pass
3577,Jaime Mclean,8,69,74,65,Pass
3578,Steven Miller,7,70,91,74,Pass
3579,Jordan Smith,2,86,95,75,Pass
3580,Crystal Adams,3,57,43,49,Fail
3581,Zachary Lopez,1,76,79,54,Fail
3582,Bethany Duran,9,96,59,70,Pass
3583,Ryan Mcmahon,7,84,80,81,Pass
3584,Makayla Marquez,1,55,93,51,Fail
3585,Angela Clark,3,94,40,48,Fail
3586,James Lewis,4,93,84,72,Pass
3587,Julie Hall,4,68,65,57,Fail
3588,Jared Page,5,67,73,60,Pass
3589,Angela Mcdonald,3,50,94,58,Fail
3590,Melanie Gomez,3,74,49,48,Fail
3591,Shawn Greene,1,76,62,47,Fail
3592,James Thomas,7,56,90,71,Pass
3593,Frank Gillespie,10,93,88,92,Pass
3594,John Garcia,1,91,63,57,Fail
3595,Angela Thomas,2,78,52,51,Fail
3596,Brent Johnson,4,80,68,60,Pass
3597,Kimberly Lester,4,93,97,77,Pass
3598,Carolyn Bryant,5,92,85,83,Pass
3599,Mrs. Jennifer Combs,2,85,66,63,Pass
3600,Jeffrey Martin,4,68,70,63,Pass
3601,Logan Sawyer,1,55,82,43,Fail
3602,Scott Edwards,2,74,49,48,Fail
3603,Annette Yates,1,80,70,52,Fail
3604,Christopher Hernandez,10,58,78,74,Pass
3605,Mr. Aaron Lopez,10,69,49,69,Pass
3606,Wendy Williams,4,59,63,60,Pass
3607,Rebecca Levine,4,86,72,71,Pass
3608,Meghan Lloyd,7,76,53,62,Pass
3609,Heather Lam,10,62,74,79,Pass
3610,Joseph Anderson,9,90,84,85,Pass
3611,Vanessa Villa,9,51,73,70,Pass
3612,Joseph Thomas,5,99,56,72,Pass
3613,Jeffrey Fletcher,10,70,60,75,Pass
3614,Richard Schaefer,1,82,71,47,Fail
3615,Tiffany Crawford,1,73,42,42,Fail
3616,Amy Daniels,6,93,97,94,Pass
3617,John Gaines,2,91,54,51,Fail
3618,Steven Mccarthy,8,83,47,75,Pass
3619,Dr. Kelly Lopez,9,58,71,76,Pass
3620,Adam Moon,4,51,77,64,Pass
3621,Allen Mcdonald,5,79,65,69,Pass
3622,James Weaver,8,71,69,74,Pass
3623,Gabriela Reeves,3,95,48,54,Fail
3624,David Boyle,5,60,96,72,Pass
3625,Richard Hill,3,92,71,66,Pass
3626,Shannon Clark,10,66,50,75,Pass
3627,Frances Short,3,85,61,48,Fail
3628,John Moyer,3,62,73,50,Fail
3629,Nathan Castro,7,56,80,71,Pass
3630,Paul Mitchell,7,65,57,65,Pass
3631,Christopher Peterson,7,82,58,64,Pass
3632,Barbara Lopez,10,94,93,97,Pass
3633,Adam Stewart,8,50,57,65,Pass
3634,Grace Chung,5,60,76,62,Pass
3635,Deborah Durham,5,55,57,61,Pass
3636,Michael Case,4,69,51,61,Pass
3637,Heather Wilson,7,84,43,64,Pass
3638,Kevin Smith,10,93,86,97,Pass
3639,Kathryn Frederick,4,86,82,62,Pass
3640,Lauren Hernandez,2,90,66,65,Pass
3641,Penny Williams,4,75,90,78,Pass
3642,Dominique Choi,8,61,44,55,Fail
3643,Natalie Turner,9,79,45,72,Pass
3644,Caleb Cantrell,3,77,52,44,Fail
3645,Francis Smith,7,76,62,65,Pass
3646,Douglas Gonzalez,9,91,81,84,Pass
3647,Crystal Frederick,4,68,95,63,Pass
3648,Dale Gonzalez,10,54,64,71,Pass
3649,Joel Leon,3,54,85,58,Fail
3650,Steven Gonzalez,5,90,43,62,Pass
3651,Diane Miller,1,76,91,55,Fail
3652,Peggy Graham,3,77,94,73,Pass
3653,David Jones,8,75,71,71,Pass
3654,Erica Stewart,8,76,83,74,Pass
3655,Joshua Hughes,4,98,54,62,Pass
3656,Matthew Burton,2,91,65,63,Pass
3657,Lori Wheeler,8,70,81,75,Pass
3658,Brendan Ellison,8,50,50,62,Pass
3659,Shelby Conway,10,77,48,74,Pass
3660,Veronica Clark,4,97,50,77,Pass
3661,Angela Martinez,3,64,41,43,Fail
3662,Tasha Burch,2,66,84,59,Fail
3663,Mrs. Madeline Jones,9,75,66,81,Pass
3664,David Diaz,1,69,93,61,Pass
3665,Kimberly Gray,7,74,97,83,Pass
3666,Tara Snyder,5,62,65,51,Fail
3667,Courtney Bridges,8,82,47,67,Pass
3668,Stacey Hall,4,74,100,71,Pass
3669,Jennifer Collins,7,57,60,60,Pass
3670,Joanna Davenport,5,54,60,56,Fail
3671,Tammy Burns,5,55,47,50,Fail
3672,Cody Middleton,9,72,40,68,Pass
3673,Nancy Powell,9,79,77,86,Pass
3674,Morgan Brooks,9,63,97,84,Pass
3675,Andrew Preston,6,72,52,62,Pass
3676,Brian Olsen,6,60,48,45,Fail
3677,Robert Cooper,5,80,67,67,Pass
3678,Crystal Hensley,9,55,45,67,Pass
3679,Mario Hendricks,10,60,86,78,Pass
3680,Michael Watson,8,62,62,71,Pass
3681,Kelly Torres,7,61,87,72,Pass
3682,Sabrina Harrell,7,51,75,63,Pass
3683,Ryan Castillo,6,84,99,90,Pass
3684,Bryan Davis,5,85,97,79,Pass
3685,Natasha Brown,4,66,56,59,Fail
3686,Joshua Osborn,3,77,48,42,Fail
3687,Dennis Watson,3,77,51,49,Fail
3688,Mario Mathews,6,71,61,67,Pass
3689,Adam Henson,4,87,90,75,Pass
3690,Matthew Robbins,6,56,91,70,Pass
3691,Sara Ortiz,3,64,97,70,Pass
3692,Dylan Palmer,4,81,51,53,Fail
3693,Sheila Bailey,9,60,93,88,Pass
3694,Jeremy Summers,5,73,45,54,Fail
3695,Kristin Cain,7,52,83,66,Pass
3696,Larry White,10,79,48,69,Pass
3697,Michael Lee,2,55,91,58,Fail
3698,Brenda Osborn,5,51,76,59,Fail
3699,Derrick Mendoza MD,9,63,92,85,Pass
3700,Erica Reed,3,90,42,53,Fail
3701,Crystal Fleming,9,67,73,75,Pass
3702,Matthew Waters,6,100,47,69,Pass
3703,Kyle Hamilton,4,93,49,57,Fail
3704,Sarah Kelly,7,80,86,82,Pass
3705,Kimberly Smith,8,62,80,76,Pass
3706,Molly Charles,6,75,81,74,Pass
3707,Amy Hall,5,93,82,74,Pass
3708,Elijah Collins,6,61,100,73,Pass
3709,Annette Ruiz,5,67,48,58,Fail
3710,Michael Harris,8,58,53,66,Pass
3711,Christopher Smith,1,98,76,58,Fail
3712,Jacob Smith,7,70,66,66,Pass
3713,Kathleen Barnett,10,97,80,98,Pass
3714,Carolyn Stewart,10,98,71,93,Pass
3715,Jessica Gonzalez,2,89,43,44,Fail
3716,Scott Gibson,9,92,41,71,Pass
3717,Mark Curry,1,73,90,63,Pass
3718,Brittney Calderon,10,83,72,89,Pass
3719,Katie Howard,6,57,60,60,Pass
3720,David Hernandez,9,93,40,73,Pass
3721,Shelby Logan,1,82,83,65,Pass
3722,Claudia Turner,4,72,50,59,Fail
3723,Kelly Clark,4,62,40,46,Fail
3724,Angela Hampton,9,98,85,91,Pass
3725,Matthew Silva,5,63,98,69,Pass
3726,Christopher Curtis,5,63,50,53,Fail
3727,Lisa Hooper,6,65,100,75,Pass
3728,Michelle Simpson,1,98,46,50,Fail
3729,Brittney Decker,1,87,41,45,Fail
3730,Connie Myers,9,88,54,79,Pass
3731,Jim Perry,3,75,47,52,Fail
3732,Jennifer Guerra,4,75,93,65,Pass
3733,Linda Mitchell,1,50,91,57,Fail
3734,Kristen Perry,9,81,96,87,Pass
3735,David Woodward,8,64,86,72,Pass
3736,Christopher Wilson,2,70,65,47,Fail
3737,Austin Richards,8,67,79,77,Pass
3738,Troy Conner,7,79,100,90,Pass
3739,Harold Clark,6,62,81,68,Pass
3740,Jennifer Perez,1,73,90,66,Pass
3741,Elizabeth Williams,7,79,74,75,Pass
3742,Joshua Long,10,51,91,71,Pass
3743,Alexis Hammond,7,68,85,78,Pass
3744,Amanda Washington,9,96,80,85,Pass
3745,Jessica Brown,1,93,80,59,Fail
3746,Kevin Fisher,2,96,60,62,Pass
3747,Sheryl Mason,9,74,99,89,Pass
3748,David Murray DDS,9,99,96,95,Pass
3749,Noah Mitchell,6,63,77,68,Pass
3750,Shawn Ross,6,55,47,49,Fail
3751,Dennis Moore,4,61,82,72,Pass
3752,Lisa Perez,4,69,71,62,Pass
3753,Emily Reid,5,72,47,56,Fail
3754,Christopher Moore,3,79,83,65,Pass
3755,Jacob Neal,1,79,49,38,Fail
3756,Thomas Young,1,87,62,51,Fail
3757,Jason Potter Jr.,7,79,43,56,Fail
3758,William Harris,1,90,87,58,Fail
3759,Stephanie Wilson,1,79,91,55,Fail
3760,Stephen Castillo,3,85,77,62,Pass
3761,Bobby Spencer,10,98,69,87,Pass
3762,Sydney Brooks,4,83,80,62,Pass
3763,Scott Gutierrez,4,65,62,60,Pass
3764,Brandon Steele DDS,2,73,44,47,Fail
3765,Jonathan Molina,1,63,60,45,Fail
3766,Joseph Branch,3,75,95,80,Pass
3767,Mr. Andrew Roman,4,57,45,46,Fail
3768,Robin Murphy,3,63,88,67,Pass
3769,Sara Mathis,8,80,56,71,Pass
3770,Elizabeth James,10,51,64,78,Pass
3771,Sarah Li,1,97,63,63,Pass
3772,Joseph Good,2,53,61,45,Fail
3773,James Miranda PhD,7,50,52,55,Fail
3774,Stephanie Aguilar,4,69,56,48,Fail
3775,Barbara Alvarez,8,63,53,65,Pass
3776,Cindy Koch,3,89,73,68,Pass
3777,Laura Taylor,6,74,65,66,Pass
3778,Andrew Pugh,9,74,58,79,Pass
3779,Hannah Ortiz,1,52,65,45,Fail
3780,Wendy Dillon,1,54,99,65,Pass
3781,Kaitlyn Nunez,8,87,42,66,Pass
3782,Sara Bridges,3,75,41,42,Fail
3783,Rachel Baker,5,89,67,65,Pass
3784,Ashley Villarreal,1,87,41,45,Fail
3785,Jason Owens,5,87,61,62,Pass
3786,Yvonne Johnson,6,53,46,44,Fail
3787,John Boyd,8,56,43,48,Fail
3788,Regina Barrett,3,79,88,73,Pass
3789,Jennifer Martin,3,79,77,65,Pass
3790,Jacqueline Kelly,10,68,78,83,Pass
3791,Edward Silva,9,88,59,78,Pass
3792,Kimberly Simpson,4,84,45,52,Fail
3793,Peter Warren,4,89,48,62,Pass
3794,Anne Bates,7,82,91,73,Pass
3795,Larry Osborne,2,82,99,60,Pass
3796,Alyssa Mclean,8,63,70,70,Pass
3797,Dawn Johnson,6,87,65,71,Pass
3798,James Mann,3,59,75,52,Fail
3799,Jerry Davis,9,77,65,68,Pass
3800,Tiffany Preston,5,63,67,64,Pass
3801,James Jones,8,85,44,65,Pass
3802,Crystal Taylor,7,87,90,87,Pass
3803,Andre Mendez,8,65,49,70,Pass
3804,Kaitlyn Hoffman,7,70,57,57,Fail
3805,Tammy Lawson,3,77,54,55,Fail
3806,Katie Mccullough,2,82,96,70,Pass
3807,Debra Anderson,7,55,100,81,Pass
3808,Carol Hall,3,90,72,62,Pass
3809,Angela Freeman,3,64,44,46,Fail
3810,Brad Alvarez,2,93,76,68,Pass
3811,Ronald Moore,4,52,79,61,Pass
3812,Wayne Rush,8,92,61,84,Pass
3813,Christopher Smith,1,96,61,52,Fail
3814,Andrew Ibarra,1,84,61,54,Fail
3815,Christina Jones,5,63,91,70,Pass
3816,Michael Molina,5,51,54,51,Fail
3817,Timothy Hall,1,78,56,52,Fail
3818,Ronald Hawkins,6,53,90,70,Pass
3819,Paul Gonzalez,1,75,100,60,Pass
3820,Kathleen Smith,5,100,84,83,Pass
3821,Stephanie Kane,9,61,97,87,Pass
3822,Kyle Logan,5,51,67,64,Pass
3823,Alan Barton,6,66,98,81,Pass
3824,Sara Lozano,8,84,61,73,Pass
3825,Christopher Adams,1,59,60,44,Fail
3826,Lisa Sanchez,2,97,81,73,Pass
3827,Kimberly Williams,9,71,56,67,Pass
3828,Bryce Webb,3,90,44,49,Fail
3829,Edwin Hubbard,6,92,57,70,Pass
3830,Nicole Williams,5,70,56,51,Fail
3831,Michael Cameron,2,64,43,44,Fail
3832,Christopher Roberts,7,84,93,86,Pass
3833,Richard Weiss,4,97,46,58,Fail
3834,Travis Torres,1,70,64,57,Fail
3835,Christopher Rosario,4,70,76,69,Pass
3836,Christina Bolton,6,70,79,67,Pass
3837,Rachel Thompson,7,93,79,84,Pass
3838,Gabriel Burgess,7,81,82,83,Pass
3839,Amanda Escobar,7,54,48,57,Fail
3840,Dr. Christina Johnson DVM,3,88,58,56,Fail
3841,Jordan Smith,6,58,90,66,Pass
3842,Nicole Lee,8,67,48,61,Pass
3843,John Frank,4,70,62,52,Fail
3844,Tracie Diaz,8,57,70,74,Pass
3845,Sean Moore Jr.,2,93,71,61,Pass
3846,Amanda Watson,10,83,91,94,Pass
3847,Christopher Taylor,9,59,70,79,Pass
3848,Thomas Marks,9,100,56,80,Pass
3849,Timothy Taylor,8,90,87,92,Pass
3850,Edward Smith,10,73,78,81,Pass
3851,Sarah Whitney,10,89,97,97,Pass
3852,Kimberly Smith,1,73,61,50,Fail
3853,Kristen Chapman,2,81,74,56,Fail
3854,Anthony Long,6,82,69,69,Pass
3855,Richard Kirby,10,87,92,100,Pass
3856,Jasmine Phelps,5,93,90,77,Pass
3857,Rachel Butler,9,100,79,80,Pass
3858,Robert Smith,5,98,76,73,Pass
3859,Donald Howard,2,83,65,53,Fail
3860,Melinda Ferguson,10,60,97,89,Pass
3861,Daniel Thompson,4,80,45,57,Fail
3862,Gabriel Lewis,9,67,73,78,Pass
3863,Andrea Yates,1,72,95,61,Pass
3864,John Webster,1,71,71,53,Fail
3865,Anthony Austin,7,92,64,73,Pass
3866,Riley Warren,3,67,90,58,Fail
3867,Eric Moss,10,89,52,77,Pass
3868,Bryan Watson,2,96,77,79,Pass
3869,Cynthia Christian,9,90,77,80,Pass
3870,Jeffrey Bennett,3,96,41,45,Fail
3871,Lindsay Hernandez,2,88,97,78,Pass
3872,Megan Stephens,8,69,95,85,Pass
3873,Amy Pineda,10,62,44,68,Pass
3874,Eddie George,6,94,50,64,Pass
3875,Larry Lewis,6,50,50,54,Fail
3876,Leslie Coleman,10,53,63,71,Pass
3877,Donna Murphy,7,73,53,71,Pass
3878,Larry Nunez,7,85,84,85,Pass
3879,Lauren King,6,85,69,74,Pass
3880,Ronald Ramirez,4,94,79,68,Pass
3881,Katelyn Mcclure,9,51,86,78,Pass
3882,John Reid,6,77,83,71,Pass
3883,Teresa Mcdowell,4,75,74,70,Pass
3884,Ricky Larson,3,72,60,51,Fail
3885,Eric Roberts,4,64,94,68,Pass
3886,Amy Collier,3,85,44,47,Fail
3887,John Hull,2,76,77,57,Fail
3888,Rachel Martin,5,55,41,45,Fail
3889,Allison Anderson,2,84,79,62,Pass
3890,Jerry Brown,6,88,76,70,Pass
3891,Susan Wright,3,87,93,78,Pass
3892,Debbie Wilson,6,84,88,77,Pass
3893,Amanda Dixon,10,85,97,92,Pass
3894,Paul Salinas,9,59,73,78,Pass
3895,Deborah Vargas,1,79,50,58,Fail
3896,Whitney Padilla PhD,6,90,75,73,Pass
3897,Justin Lopez,9,87,50,72,Pass
3898,Mark Johnson,4,78,48,51,Fail
3899,Thomas Duran,2,92,45,55,Fail
3900,William Price,4,88,95,81,Pass
3901,Jonathan Payne,1,99,73,62,Pass
3902,Evelyn Grant,3,53,97,62,Pass
3903,Heather Warner,10,54,86,83,Pass
3904,Janice Harrington,9,53,76,77,Pass
3905,Kenneth Davis,10,85,71,92,Pass
3906,Luke Miller,5,94,99,80,Pass
3907,Erin Barrett,6,65,51,62,Pass
3908,Luis Warren,3,74,84,65,Pass
3909,Susan Evans,5,63,71,54,Fail
3910,Sylvia Griffin,8,60,56,72,Pass
3911,Michael Hanson,6,78,43,60,Pass
3912,Sherri Jackson,4,83,81,72,Pass
3913,Dominique Johnson,2,71,72,61,Pass
3914,Daniel Hernandez,9,63,82,82,Pass
3915,Timothy Marquez,1,73,87,55,Fail
3916,Nicole Clark,1,88,82,66,Pass
3917,Holly Garcia,4,75,48,56,Fail
3918,Shannon Rogers,7,92,73,69,Pass
3919,Jessica Moore,1,85,78,68,Pass
3920,Mrs. Melissa Davis,9,88,90,88,Pass
3921,Sandra Esparza,4,65,69,64,Pass
3922,Patrick Hernandez,3,87,89,69,Pass
3923,Shannon Simmons,1,81,100,65,Pass
3924,Jasmine Russell,10,55,59,70,Pass
3925,Bradley Payne,4,83,78,79,Pass
3926,Ana Garcia,9,57,62,79,Pass
3927,Michelle Rollins,10,79,80,83,Pass
3928,Tammy Wallace,6,76,83,80,Pass
3929,Ian Riley,6,56,100,75,Pass
3930,Steve Walsh,1,76,74,65,Pass
3931,Ashley Rivas,10,74,62,83,Pass
3932,Megan Evans,2,95,93,73,Pass
3933,Rachel Hall,6,90,97,84,Pass
3934,Natasha Chase,2,64,87,63,Pass
3935,Jerry Melton,3,74,78,65,Pass
3936,Jenna Farrell,4,71,62,53,Fail
3937,Dr. Michael Yoder II,5,67,97,75,Pass
3938,Jacob Nelson,9,61,76,72,Pass
3939,Cristina Matthews,4,72,96,69,Pass
3940,Maurice Robertson,9,100,62,87,Pass
3941,Jennifer Ayers,10,94,78,90,Pass
3942,Russell Smith,3,88,67,60,Pass
3943,Gordon Ramirez,8,74,58,63,Pass
3944,Luis Jones,1,59,88,52,Fail
3945,Christina Alexander,9,79,87,85,Pass
3946,Diana Chang,9,59,69,81,Pass
3947,Vickie Park,10,83,60,74,Pass
3948,Debra Lawrence,2,95,63,61,Pass
3949,Miguel Booth,4,62,60,57,Fail
3950,Anna Parker,8,78,65,80,Pass
3951,Stephen Clark,7,87,90,84,Pass
3952,Briana Jones,1,90,96,70,Pass
3953,Megan Ramirez,5,94,89,85,Pass
3954,Logan Good,7,58,90,71,Pass
3955,Shelia Mccall,4,62,99,74,Pass
3956,Jessica Bullock,1,86,75,52,Fail
3957,Jacqueline Ramsey,9,63,65,72,Pass
3958,Olivia Ward,5,86,72,68,Pass
3959,Brandon Johnson,2,58,98,59,Fail
3960,Karina Owen,8,57,75,76,Pass
3961,Theresa Green,2,88,43,55,Fail
3962,Victoria Espinoza,3,89,48,60,Pass
3963,Jennifer Wallace,10,52,47,66,Pass
3964,Caitlin Lawrence,1,96,41,42,Fail
3965,Brenda Hill,2,89,68,58,Fail
3966,Tyler Lin,7,82,62,75,Pass
3967,Jennifer Hall,10,81,45,77,Pass
3968,Rebekah Price,2,56,94,66,Pass
3969,Benjamin Wood,6,68,82,73,Pass
3970,James Lawson,3,83,75,63,Pass
3971,Kristie Brown,4,63,85,55,Fail
3972,George Evans,8,99,60,82,Pass
3973,Jennifer Carlson,3,96,61,62,Pass
3974,Donald Martinez,10,95,48,71,Pass
3975,Ryan Duncan,6,68,73,71,Pass
3976,Jacqueline Cobb,1,100,98,79,Pass
3977,Jeffrey Jones,7,75,96,86,Pass
3978,Matthew Ramos,8,66,65,73,Pass
3979,Sarah Nguyen,8,77,40,68,Pass
3980,Rachel Torres,3,68,75,46,Fail
3981,Joe Hodge,10,76,83,95,Pass
3982,Mark Christensen,1,97,44,46,Fail
3983,Kimberly Whitney,9,68,80,76,Pass
3984,Trevor Williams,6,82,61,65,Pass
3985,Timothy Harris,9,100,43,72,Pass
3986,Logan Nelson,7,56,87,80,Pass
3987,Raven Coleman,1,78,41,46,Fail
3988,Bradley Moody,1,92,55,49,Fail
3989,Brandy Kemp,6,54,55,54,Fail
3990,Brooke Mendoza,5,79,92,88,Pass
3991,Michael Hardy,9,98,95,96,Pass
3992,Patrick Davila,2,92,95,69,Pass
3993,Faith Rodriguez,8,57,61,57,Fail
3994,John Wilson,5,91,82,67,Pass
3995,Sarah Acevedo,2,61,40,35,Fail
3996,Erica Jenkins,10,91,54,79,Pass
3997,Dr. Tina Lawrence,6,62,63,67,Pass
3998,Jon Escobar,10,75,43,73,Pass
3999,Chelsea Hammond,8,67,57,73,Pass
4000,Kaylee Blair,4,91,56,65,Pass
4001,Heather Clayton,2,100,46,48,Fail
4002,Heather Murphy,5,98,89,82,Pass
4003,Bradley Diaz,2,69,84,63,Pass
4004,Michael Ford,2,65,91,61,Pass
4005,Wendy Steele,6,86,91,79,Pass
4006,Joshua King,10,52,100,85,Pass
4007,James Villa,9,76,49,62,Pass
4008,Martin Marquez,4,64,40,41,Fail
4009,James Booth,6,83,41,72,Pass
4010,Jennifer Morgan,7,94,88,78,Pass
4011,Randy Ruiz,6,71,61,55,Fail
4012,Jennifer Ferguson,8,89,71,75,Pass
4013,Vanessa Curry,4,72,68,63,Pass
4014,Theresa Garrison,1,98,74,65,Pass
4015,Elizabeth Smith,7,53,56,54,Fail
4016,Michael Sanders,3,100,51,60,Pass
4017,Anne Hale,6,90,63,67,Pass
4018,Morgan Russell,2,72,69,56,Fail
4019,Joan Johnston,9,96,83,88,Pass
4020,Mary Lopez,1,58,69,45,Fail
4021,Devon Soto,6,73,59,60,Pass
4022,Megan Hubbard,6,70,81,60,Pass
4023,Marvin Sims,5,90,46,59,Fail
4024,Robert Baldwin,5,95,81,76,Pass
4025,Susan Snyder,1,65,89,51,Fail
4026,Ashley Boyer,10,74,93,88,Pass
4027,Derrick Flores,5,75,77,67,Pass
4028,Daniel Barr,2,98,46,45,Fail
4029,Jordan Tucker,7,94,99,85,Pass
4030,Henry Burns,3,58,88,58,Fail
4031,Shane Johnson,4,64,69,60,Pass
4032,David Glover,3,88,51,62,Pass
4033,Richard Wells,3,82,88,69,Pass
4034,Laura Lopez,4,50,70,61,Pass
4035,Daniel Adams,5,54,57,53,Fail
4036,Danielle Cox,1,58,85,56,Fail
4037,Joshua Johnson,4,93,82,73,Pass
4038,Matthew Stanley,8,55,41,69,Pass
4039,Helen Gonzalez,10,77,92,89,Pass
4040,Darren Bruce,7,94,72,82,Pass
4041,Tina Myers,9,75,50,71,Pass
4042,David Robinson,5,77,73,73,Pass
4043,Dr. Jesse Henry,10,89,55,82,Pass
4044,Nicholas Nelson,4,64,93,70,Pass
4045,Martha Mendez,8,55,74,64,Pass
4046,Lindsey Hobbs,9,76,91,81,Pass
4047,Patricia Summers,7,87,72,73,Pass
4048,Daniel Cook,7,53,60,59,Fail
4049,Robert Salinas,5,60,59,57,Fail
4050,Aaron Guzman,4,70,47,49,Fail
4051,Robert Barker,10,79,90,80,Pass
4052,Charles Richmond,1,67,65,54,Fail
4053,Lisa Gomez,10,84,72,86,Pass
4054,Mitchell Berry,10,52,100,86,Pass
4055,Brian Reyes,7,61,65,72,Pass
4056,Ann Robinson,1,76,76,52,Fail
4057,Seth Sullivan,1,79,69,54,Fail
4058,Cody Young,5,70,70,65,Pass
4059,Marvin Li,9,87,72,80,Pass
4060,Angela Banks,6,70,50,55,Fail
4061,Anthony Koch,3,87,92,76,Pass
4062,Austin Jones,3,89,80,69,Pass
4063,Roger Gordon,7,64,44,61,Pass
4064,Victoria Thompson,6,67,41,50,Fail
4065,Tony Martin,9,78,52,75,Pass
4066,Curtis Ward,6,97,57,67,Pass
4067,Sally Le,5,87,65,68,Pass
4068,Tina Benton,10,70,64,86,Pass
4069,Angel Leon,7,66,83,78,Pass
4070,Mary Miller,1,90,53,53,Fail
4071,Diana Turner,7,100,44,75,Pass
4072,Joshua Wallace Jr.,3,67,98,65,Pass
4073,David Evans,9,86,95,93,Pass
4074,Heather Ross,6,87,81,72,Pass
4075,Jeffrey Meadows,9,61,91,80,Pass
4076,Austin Patterson,5,60,41,57,Fail
4077,Emily Mitchell,7,97,43,69,Pass
4078,Heather Jennings,4,98,51,69,Pass
4079,Amy Carroll,7,69,50,61,Pass
4080,Scott Murray,1,58,43,44,Fail
4081,Jeffrey Ruiz,7,50,82,69,Pass
4082,Robert Brennan,8,52,48,59,Fail
4083,Sarah Johnson,5,70,49,56,Fail
4084,Brandon Pena,2,72,66,56,Fail
4085,Anthony Gonzalez,5,58,45,49,Fail
4086,Michelle Rodriguez,6,68,54,53,Fail
4087,Tiffany Brown,2,94,81,66,Pass
4088,Joseph Butler,6,95,70,75,Pass
4089,Tammy Long DDS,6,68,61,71,Pass
4090,Richard Smith,1,72,92,50,Fail
4091,Erin Murphy,1,76,45,52,Fail
4092,Karen Reed,10,76,72,87,Pass
4093,Luis Wong,3,88,68,66,Pass
4094,Toni Franco,10,85,60,80,Pass
4095,Amanda Underwood,10,61,99,83,Pass
4096,Cassandra Bishop,3,76,93,79,Pass
4097,Erin Hanson,4,95,95,85,Pass
4098,Lee Olson,2,83,91,69,Pass
4099,Heather Davis,9,82,69,81,Pass
4100,Kelly Castillo,10,77,60,77,Pass
4101,Rebecca Rojas,7,80,75,78,Pass
4102,Sarah Miller,7,81,94,83,Pass
4103,Lori Gates,6,99,97,88,Pass
4104,Cassandra Gamble,3,69,61,56,Fail
4105,Lisa Sullivan,6,89,85,91,Pass
4106,Charles Carter,8,84,59,68,Pass
